"","E2u","E2e","MEcc","Dm","E1u","E1m","E1e","ASPAN","RDFM7","RDFM8","E3m","MoRSEE30","MoRSEV19","MoRSEV18","MoRSEV12","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEV14","MoRSEM18","MoRSEM19","MoRSEM10","MoRSEM11","MoRSEM12","MoRSEM13","MoRSEM14","MoRSEM15","MoRSEM16","MoRSEM17","P1m","E2v","L3e","MoRSEE8","MoRSEE9","MoRSEE6","MoRSEE7","MoRSEE5","MoRSEE2","MoRSEE3","MoRSEE1","MoRSEN21","MoRSEP20","MoRSEP21","MoRSEP22","MoRSEP23","MoRSEP24","MoRSEP25","MoRSEP27","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE23","MoRSEE25","MoRSEE24","MoRSEE27","MoRSEE26","grav","MoRSEV28","MoRSEV29","MoRSEV26","L2e","MoRSEU22","De","MoRSEE10","MoRSEE11","MoRSEE12","MoRSEE14","MoRSEE15","MoRSEE17","Dv","MoRSEE19","E1p","MoRSEM5","MoRSEM3","MoRSEM1","MoRSEM9","MoRSEM27","MoRSEP7","MoRSEP5","MoRSEP3","MoRSEP9","MoRSEM30","MoRSEP8","P3m","P3e","MoRSEN26","MoRSEN24","MoRSEN25","MoRSEN22","MoRSEN23","MoRSEN20","MoRSEN28","MoRSEN29","E3v","E3u","RDFU3","P2u","MoRSEV13","TASA","RDFU8"
"E3m",0.0353500565597371,0.00288134947718217,0.189726318542187,-0.180909111863723,-0.0587735022690699,0.0608996064561616,-0.0486240202060636,0.0246202950774263,0.0720252255000645,0.0113645258178022,-0.044187759011068,0.150671678811621,0.0543260270709401,0.06124495925857,-0.0825852375962677,0.0154642211888097,0.287029257889267,-0.138402344328803,0.0216586603273392,0.022478603926373,0.252016733692618,0.171396655564805,-0.290800907427577,-0.398872509346513,0.14478689952499,-0.0377046522774434,-0.0028073739344722,0.0366334759655223,-0.0345506995883448,0.0812356416143327,0.0902590753357153,-0.0411155060193534,0.0532716019782552,-0.132331152199223,-0.113598774451017,0.128587223810009,-0.0538933336899138,-0.165950980264184,0.110015557353136,-0.0507380874995988,0.193323360636361,-0.0598667462947139,0.0294507044094197,0.00967268876857939,0.160101001003905,0.00164232037200644,0.039451766932089,0.161597870864974,-0.190863300076072,0.157043282796379,-0.141631557429109,-0.119659656870177,-0.0168446986719619,0.0726727717238579,0.0290444365561027,-0.121206219503748,0.0221031994751438,0.00539070089837736,7.38388063822239e-05,-0.0714154718207389,0.0501433715478816,-0.0931386708832939,0.0672951218485007,0.0508023808279783,0.00134949442412618,-0.0472718766270766,-0.0427990263855979,-0.020207246633829,0.000240954670934459,0.00214944561925355,0.0149591859309904,0.0239091991285927,0.0795844541445455,-0.0046858811184444,0.0136928291719048,0.025068693525204,-0.0916777607506239,-0.111933524006334,-0.0273234752336892,-0.000326904200296423,-0.0181463099564099,-0.00115703231140584,0.127158216385421,-0.0854797377830593,-0.0113051474008667,-0.00269520848901665,-0.00101518457896202,-0.00185190224069032,0.00339863207681323,-0.0233768551746055,0.0184721382735029,-0.00200345218536104,-0.0301690903649679,-0.0312257518459335,-0.0074580564970498,0.0088070841636226,-0.0190232859665688,0.0438739645172508,-0.0372602287863836,-0.0160451689751032,-0.012940917753403,-0.000500485574469291
"MoRSEE30",0.14112751164702,-0.110389186318806,-0.0879659552197587,-0.0451947695785085,0.0297213906574765,0.0224655728782652,-0.0343120724926625,0.0701737245394014,0.0769221544497801,-0.0188985877531046,0.0514037197856206,-0.0277998513494134,-0.0487644506828695,0.107213408376835,-0.0995144451296293,0.0121373482071943,-0.0650190566636726,0.098413552246939,-0.0676624650049231,-0.146190781068571,0.0530673271959793,0.169545773295685,0.00689013722681748,0.0339742579428456,0.0790530304141454,0.12571445328868,-0.032165507953995,0.0685720303603524,0.0940144770556517,0.00454115198427668,0.0238559466073873,0.0463026485091415,-0.110548641945185,-0.0744484208647094,0.0794741371237014,-0.0233789973676545,0.0184273898788893,0.0226719627480752,-0.0760676528918169,-0.0331079019113661,0.00836893494943311,0.00896487689880228,0.0237638431628765,0.0437726148880985,0.154128009447658,-0.0966707513264695,-0.106967451983914,-0.0150206270118975,0.170139377061339,0.0518248420195208,-0.14560000959951,0.0760525526533272,0.0808573679151591,0.108164315368504,0.0427096166829127,0.0442866731142285,-0.168794632396092,-0.0600703295519851,0.0128500469884236,-0.103846671546509,0.151907401336866,0.131483282781378,-0.200658010871864,0.310243191495777,-2.09080173990331e-05,-0.00901602656368016,-0.058700439032976,-0.305307569407504,0.218661441781807,0.0979041807207039,-0.321315952825966,-0.135854241186309,0.131951944137382,0.212530860444054,-0.145121530405173,0.0243042722560663,-0.086660225191163,0.105232261963544,0.0757848113194406,-0.0662363471293981,0.0807203436275232,-0.0820311766738776,0.045712857492176,0.0402845678724683,0.0226928269826182,0.0341222504313776,0.0576837383511666,0.00982278508142241,-0.0738660009566704,0.0370721177468027,-0.0466095916839478,-0.0200017370639207,0.0100828205157942,0.0100656621068758,-0.0499063548553276,0.00898427735016175,0.0319239206151914,-0.00862795247909759,-0.0197365864796196,-0.0106045881069599,-0.00480127608560209,0.00748511095991509
"MoRSEV19",0.145091909753373,0.140742694950165,-0.0398408556001517,-0.039770820226847,-0.023912422472542,0.0217779473615331,-0.0729271211053252,0.00281917998722381,-0.0346424517806327,-0.0264381782096937,-0.135003097487,-0.0595489613285906,0.00431280673143867,-0.0282586334552841,-0.0318975377650606,0.0157735192659792,-0.00292802025536459,0.0921975478757004,0.0053370870818826,-0.0437611847980958,0.0258206216262962,0.0318223183031011,0.0442724981299396,-0.00805088848331252,0.0500210455718984,0.0217607362903693,0.0786363073201458,-0.0419030451015928,0.110088922709399,0.0427527955089337,-0.0657673277326303,-0.0790157517699219,-0.00811725183891342,-0.0877873202375845,0.0234653183079324,0.0177495965324604,0.0848633746698796,-0.0154802526810298,0.00556933832563104,-0.00415307135626776,-0.0771974843768197,-0.0278705050308825,0.0329362685023667,-0.0600781998684922,-0.0214676669321487,0.0532345409889816,0.0199970361287768,0.129030197252276,0.0629360183381766,0.0100424166382779,-0.0732794125411298,-0.0357884723199703,0.167634666201015,-0.0562694739454769,0.0820744380482374,0.117398846396078,0.213482321607169,0.0666267500310901,-0.0369078135149837,0.0817451811059878,0.0560694148196499,0.00564300054665642,-0.0127692134085085,-0.0381338349261099,-0.0972750039886789,0.0295820438914925,-0.0143345683714251,0.0371279757998201,0.0602012891940295,0.0118100744514089,0.00736270063690255,0.0203163805926344,0.0433168594051661,0.00641387197941222,0.00171357536490971,-0.0109661853946669,-0.00317712715159195,-0.00341598929915882,-0.0459204885930526,0.0375306107199038,-0.114176733262081,-0.0259766015027978,-0.016731646488989,0.00436985723680836,-0.0167899902536715,-0.062616269116725,0.0587047682275989,-0.055977510470833,0.0531296782547306,0.0572756377523179,0.0903221918483906,-0.0830136229780484,-0.0579692799793687,0.0193115425895242,-0.125230849007566,-0.204531574110391,-0.0571420437388958,-0.0395971299158777,0.0765769783866962,-0.241708127550889,0.119510153416011,-0.699053103370645
"MoRSEV18",0.102509087141058,-0.195152646779282,-0.00720732544121187,0.0304933629057043,0.0221879554687382,-0.0127656620704509,0.0528987910854182,0.018568667873018,0.0101988263273406,-0.0432028362130121,0.0649515169776771,0.0108047992937959,-0.0732408886971432,-0.0119190513920796,0.0399692291843211,0.00284072929238905,0.00644446455888368,-0.0669497314059495,-0.0594651011902194,0.013924559004407,-0.0360479062638456,0.0447146295153886,-0.102409419384306,0.0232161830522354,0.0450535174163663,0.0314448203755562,0.0710986681085279,0.0481408745803303,-0.0375393006827833,-0.0816838572623,0.0624754844036792,-0.00666083968024066,0.0530870493528544,0.0967026945713374,0.0448746960534075,-0.0231750018141501,-0.0686571471957523,0.0271712829924356,0.0117046554736789,0.0105749961792884,0.0334154330715847,0.0696892635879084,-0.0287529064196282,0.0035237981433573,0.0701845563354006,0.0332700379413763,-0.0329091920913583,-0.114805639023749,0.061195164214479,0.0331436556575516,0.00536181520587723,0.0114413722609508,-0.125404078690944,0.0750939618465847,0.00726103082288781,0.0313072443386554,-0.0232911100401726,-0.0284415020660902,0.00478827111861659,-0.00942665329622037,-0.021862672208437,-0.0258024301110537,0.0196412305210016,-0.0504134932665846,0.0801549063524833,0.04036192174402,-0.000585854507479879,0.0366353724162975,0.0353275385269497,0.0667237300790005,0.0495222541081756,-0.120939506372373,-0.0139236584909168,0.150064527824035,0.0560270793268174,-0.0511727881987287,-0.00212409798209917,-0.0237875824166803,0.0432564876219706,0.0205924386169379,0.142885773706813,0.134895524225075,-0.0479932401395966,-0.166167041281133,0.0598137874148997,0.0290244167457726,-0.31335546487462,0.234423833937274,0.21883244769492,-0.26816423239911,0.498082214413937,0.0337033588071873,0.0909583562942345,0.0135996607022997,-0.0164748100098947,0.00954969365466664,0.288127361965893,0.0938651235800407,0.0670789409993169,-0.131565284430515,0.0631831974972934,-0.150555587017098
"MoRSEV12",-0.157209492520253,-0.059297248047329,-0.0858288565425807,-0.115884033895662,0.0997793195069009,-0.0428781971011294,-0.0217496847595016,0.00293298335368859,-0.0321451987798003,0.0369939657855318,-0.0939497664351196,-0.00155441904085922,0.0401416365095969,0.0627743537774351,0.0220146729769557,0.0530824654584324,0.00494692295367426,0.0125111252568186,0.123118155982466,-0.164470999432965,0.0203654074188299,0.00241170483851951,0.0206991679149704,-0.0854448476978848,-0.215992756828431,-0.107537577854259,0.0584626534703995,-0.0763527666776215,-0.0660758216939933,0.00994478575372685,0.0165648026178258,0.0709209523936388,-0.0299818217570084,0.0623297566628567,0.0230841405117907,-0.0402120653493644,-0.113330158644591,-0.0157651041440954,-0.114121707974101,-0.0334781284469662,0.0372106810485973,-0.0509999028669119,0.0526965245137984,-0.033120369366375,0.078805617865753,-0.0218438784429498,-0.0754253699359204,0.0324504304249793,0.0125179186792418,-0.0270215928049902,0.208392752288313,0.00890599278157234,0.0260646846732775,-0.0122548522991608,0.0490914999694762,-0.0812243226894669,0.0606704085998905,-0.0827004561640562,-0.0540179225352771,-0.012649634037784,0.104956734326546,-0.0445187668562998,0.0272584773337889,-0.125534869140985,0.0518821603950513,-0.0703402111177229,0.106293654477091,-0.173367826141177,-0.0974228915002882,0.0239307377426193,0.0888259094965658,0.0617244949281684,0.0784977383368306,0.17123732525208,-0.0452613160073346,0.0876736439241501,0.0779195720455399,-0.149620159036581,0.0266250514039358,0.15396096956608,0.229501906706904,-0.321783298354689,-0.0279134764576441,0.0717301644461782,0.0004916149877566,-0.0225535383965716,0.000143866912117693,0.0837181617325398,-0.0788581052924287,0.052160164782979,0.0371863492408774,-0.0647977091347931,-0.348922396429934,0.0480767724730657,0.212792216918149,-0.0754480966212459,0.210942137119348,-0.125169551474318,-0.15319270306106,-0.15286225029904,0.0456465813903949,-0.0301658829946807
"MoRSEV11",-0.0304435106457612,0.206861265514575,0.0837972727280687,0.0585793749410285,-0.0454637332392963,-0.0181755819640294,-0.0223047016975102,-0.0909189073506222,-0.053635018873718,-0.000109495618402104,0.0594386978432051,0.0746193684126834,0.00621691278530476,-0.00244579847517389,-0.0612592778611128,0.0740783187216862,0.0194585638707912,0.0210948112385636,-0.207262578568632,0.0287117617556602,-0.010996750396845,0.104616459715319,0.0959809854125949,0.0244074217862181,0.0284468108404845,0.0970819280345863,-0.00967984029687196,0.0203903188259966,0.123982074737542,0.0354482744236096,-0.0787898504290648,-0.0847907494395141,0.0725673308797669,0.0284509593814548,-0.0291029438558436,0.0488143634407224,-0.0584756787076425,-0.073412999659604,-0.107478552279763,0.0207170319515784,-0.0704013369243456,-0.120605825654313,-0.0497888234265061,-0.074775386191851,-0.017207400302108,0.0897040478680326,-0.0521600530464159,0.0527612484587472,-0.102203056770991,0.0387524156154877,0.00786820752786099,0.0959134807149913,-0.102959869278012,-0.177606254029198,0.0977555001396092,0.0120343130514209,0.0360637275010781,0.0137819920252024,0.0695241889260268,-0.0521199146658826,0.0651656793824634,0.0641390417355414,0.0454618803685763,-0.0393561355369296,-0.11139294508572,0.113473914019707,0.0055150635864227,-0.0493709812919014,0.0454783352742752,-0.0351783688648167,-0.00145028544732801,-0.0979430139629275,-0.0235672849585461,-0.180456423003173,-0.119272261104926,-0.0398359366194584,-0.0829104444321479,0.10168257753028,0.0384057507493117,-0.169463266735776,-0.07977418964003,0.112602393311146,0.0713653597845733,0.0572344943732933,0.0496502639950287,-0.0542606083735739,0.121525873304075,-0.0260384338507919,-0.308089220752297,-0.268487561322118,0.140609895687118,-0.243400566497044,-0.119001959799803,0.111731902568522,0.266350557613618,0.125709827165932,0.282562275063909,0.0445057273384828,-0.0917139514798845,-0.0635406721255656,0.0326929538789736,0.0394913270060252
"MoRSEV10",0.0582704337038214,0.113476113754168,-0.0440638746369488,-0.161125934628317,0.0207016087731015,0.0598393389343803,0.0469193918027008,0.278297789376604,0.119844035692886,-0.0474070138858596,0.00449445534488834,-0.119512676081098,-0.0376939277889241,-0.0724961641862608,0.0789440735791849,-0.166738112700457,-0.00803628586001884,-0.0409136944625999,0.19607269552771,0.166648571421655,0.00544830946538962,-0.0210174962556788,-0.061553117807563,0.00931089465716966,0.00311726798433373,0.0840857463956657,-0.054215329693347,0.0308143054578718,0.0631617911033117,0.0202228236457124,0.0241084822593088,0.0363090843067858,0.0681037591494809,0.130847162686222,0.0423712323088739,0.0809010049123835,-0.0684935270075352,-0.0128697637410315,-0.0790201222934707,0.0252122323264159,-0.203339434577814,-0.168308764919253,0.139784246788215,0.00761784653629257,0.171903449665607,-0.0579041040986896,0.0242587812909434,-0.029873941554599,0.142268796737779,-0.0857423862715864,-0.191695581112745,-0.0665674605562956,-0.0600270083607835,0.0605826869958261,-0.286058658052503,0.114466045317476,-0.0872361610751971,0.00590089341370442,-0.176366587806216,-0.000734649274440912,0.0374738828344249,0.0449405719181149,0.17629664093004,-0.0417915578222412,0.0137947007825949,0.170507810240762,0.0717015704728893,-0.009649655767322,-0.0644654155252667,-0.0491697487948637,-0.0708162932554214,0.0761376202487569,0.0396220409220003,0.0263022359327519,0.16266914842959,-0.140097322146949,0.0737532550749153,-0.134653328098921,0.0059865092395099,0.154026680095373,0.111013436679855,0.0705698615926033,-0.0268317829166106,-0.125032056483899,0.0734756554584708,0.0182823517896794,0.179003336859913,-0.0835660981342668,-0.194765800329629,-0.0865388834477496,-0.021422709515205,-0.116895248186851,0.0518327406742245,0.0210736253046915,0.0629873765958107,0.070433759584058,0.0189015360745037,0.021600891297481,-0.00973769376308972,-0.0138815525926252,0.0164853034979771,-0.0230828911724347
"MoRSEV17",-0.150448277359991,-0.121930486381929,0.0293454735162882,0.0476899727005054,-0.00871385278885391,-0.0328051426860155,0.0250056285647794,-0.0829798842772707,-0.0032381191696653,0.0954104409916742,-0.0118264709192449,0.0109212296167523,0.0374085292093422,0.0072328304855124,0.0169198108128322,-0.067778799969683,-0.00203302635544779,0.0119147653356201,0.131289620441518,0.0150040544874331,0.109511853096877,0.0659660411790974,0.189206095141152,-0.0829342106017121,-0.00137821426561995,-0.0904096539539581,-0.126845452330594,-0.0670413623881144,-0.0172360449252264,0.0393440662661115,-0.071592025616131,0.117897279177764,0.0017712355276825,-0.0389368015206401,-0.0681591057270271,-0.0128245464697302,0.0458309429406554,0.0109006397124912,0.0810005762785318,-0.0509025964951159,-0.0131958096317038,0.0496141836175876,0.103543221921243,-0.0889822654858868,0.024029858531612,-0.0157611433049526,0.0272264895781546,-0.0217124729209059,0.133263214973867,0.02743541389498,-0.0646246839268533,0.0989848413703288,0.0133351153061307,-0.16918039839027,0.0483628224089849,-0.0572722139103922,-0.00357657217073261,-0.0169624851723986,0.0468172822429069,0.00112214331905854,-0.124450104331046,-0.0726403289815549,0.0180793633553927,0.0413158427298694,0.047663667080129,-0.0717347152524964,0.0566458129654637,-0.0313305081263458,-0.0349768394282165,0.0312702282490528,0.00535922056133999,-0.0344653153164047,0.0967886437916538,0.0236354541551128,-0.0766001932189993,0.0412220395404107,0.139267868464646,-0.0772370731693769,-0.0660620655240531,0.00806528277294148,-0.059302338253676,-0.096829484759053,0.0887600179749564,0.145467072359632,0.213829042382604,0.238771058794215,0.466752233790697,-0.168149033982205,0.188522658285595,-0.179178138544855,0.249169743241367,0.104648807471481,0.220123341653638,-0.0344975192158558,0.00891263880756885,0.121946550596266,0.0558485402235797,0.0625006322688551,0.0846885126230244,-0.0425235199846452,0.0178481459616505,-0.0285430705991974
"MoRSEV16",-0.112303737094879,0.163845141919302,0.0179152467648143,0.000316087384447548,-0.0390779827901305,0.0106493644751364,-0.0716376726401027,-0.0452173896081383,-0.0729548948907002,0.0173513908899414,0.0315847926172163,0.0249657204964373,0.0149349898971648,-0.0434400767375955,-0.129956752293543,0.00570001991425019,0.0351525871207911,-0.0257710174258095,-0.0574189222033196,-0.107781338998555,-0.0655736442442056,-0.162978453630352,-0.10696839475139,0.00352341809569937,-0.151217628722247,0.160417466415072,-0.0550209895858423,0.0474001766790487,0.0707978002703607,0.0395786351467291,-0.0296936973601034,0.0541024371123282,-0.050489345299659,0.0149168305670031,-0.0817088887714711,-0.0224402561506805,0.0494550590354466,-0.0648493183209631,0.00697015459317276,-0.0131144283901466,0.00618077851087629,-0.0392407778979242,0.116010749420666,0.166538561403579,0.0533865059628975,0.00459943741209435,0.0299613596727221,-0.120794199407481,-0.281342898857099,0.0864741633641077,0.156521226399587,-0.0270632722891136,0.119801424929669,-0.0321029895029839,-0.0210912499702354,0.249049150689582,-0.0215140784887706,0.0149496988819905,0.043869826334474,0.0715327068610823,-0.0564590286765626,-0.160457969687317,-0.17804727000126,0.00934646925201604,-0.0997803444683308,0.187248815889437,-0.0244060012907402,-0.0775116306168498,-0.0989536189959054,0.175438724726805,0.134972562673653,-0.00223805015601558,0.0188217896509944,0.226765345035071,-0.00813292854214884,-0.141674738843447,-0.256480678117937,0.0342075729784345,0.245770837566341,0.10454123052843,0.132872146498685,0.0912694501351678,-0.036565850915633,-0.104810140762528,0.209698928229908,0.0198166832364338,0.16492198960173,-0.0939175156970399,0.132736820579895,-0.00639311034062766,-0.028693690084391,0.0673963405880371,0.0288205384117701,-0.0236389116617028,-0.0112801171415146,-0.016357004977112,-0.00409921952444636,0.0288473118144213,0.0170908426237173,0.018797291695755,0.00113476923769548,-0.00113223568863635
"MoRSEV15",-0.110974862315334,0.135698497197095,-0.0316260617221048,-0.123905662729334,0.0740540301637067,0.113770731939389,0.0361326708621074,0.149590114686821,0.0464665322016473,-0.0791980051668578,-0.000566185713506733,0.0386703635280165,0.0376144954992986,0.082747246124717,0.122677808103827,0.140000551926101,0.0166918851648775,0.0452978996192418,-0.0223945444382347,0.107029981162214,-0.0430101694035141,0.0546882632724994,-0.00186826426461029,0.0854595611665969,0.0310107911449698,-0.0896621001709748,-0.0276817126783878,0.0199334245052417,0.00993775865611151,-0.0808277166808005,-0.02477822666348,-0.0404667805182581,0.0537103078997686,-0.106576095960748,0.0711309954948015,0.0150161501994467,0.0285240577137767,-0.0524863177191065,-0.0359051219219798,-0.0190569930389668,-0.0216423556086469,0.0653577276764984,0.0196867663180597,-0.0143334142103831,-0.0340076674824169,0.0534391785350661,0.0834440522323129,-0.0371546993466903,0.0560764353789042,0.00589051285987758,-0.000962204743341089,-0.0884984173792573,-0.00631452231946435,0.00358433370091243,0.011779181619726,0.0053829064830158,-0.0424329113830034,-0.0755591642158724,-0.0100854639088083,-0.0424073516904494,-0.100864128855653,0.0618707770430438,0.0933598025981637,0.0447601936783409,0.0369577493053036,-0.10302107580681,0.0688491217734724,-0.0723696454543356,0.0181489837058431,-0.0394430747000996,-0.0171104517397014,0.0247948688312313,-0.0122517851048885,-0.220402318896282,-0.336244280282265,0.185374357497699,-0.159813826316553,0.0495566863230701,0.0544826986398789,-0.0280080486244045,0.17534745425945,0.00653951575025536,-0.201466956178653,-0.263109708627202,0.114158790163349,-0.199658899241313,0.119413890039418,-0.133688660783267,0.0537570952899706,-0.0429110866323174,0.245637773351452,0.151940386282972,-0.0415112180528349,-0.036142753898738,0.0278241357522814,-0.351130625289211,-0.122884715324996,-0.0544974644847216,-0.027126467740359,0.0779094525241101,-0.0151364229544225,0.0777411369749464
"MoRSEV14",0.145329002821426,0.128869775066733,0.0566112421013893,0.0671547559664797,-0.0823876602251432,-0.0457350606011873,-0.0421846650583376,-0.0527272877201888,0.0117327350781848,0.0277026030802593,-0.0297503529796797,-0.0345537217401864,0.00241664111413338,-0.0279532047116829,-0.0963649273117502,-0.0819949085710171,-0.0405261255377255,0.0213193793261972,0.051414239605368,-0.0564076782875907,0.0330095151256457,0.0838528177771315,0.0510174670903477,0.00540119491530854,-0.044166388812697,-0.0867560089494663,0.0994030004337079,-0.0454539094421182,0.03745838247467,0.0541734838067279,-0.0132903998871942,-0.125921406838999,0.0536019571659477,0.00841207066138782,0.147659800740093,0.0488416699572339,0.00178660450210734,-0.0525047497492242,-0.0448542826655913,-0.048261246617063,0.0914826193014034,0.0911919708003135,-0.037457872805772,0.0685681683529663,0.0251651579119861,-0.0407897893004572,0.13823855233951,-0.0584002005569623,0.00177616746903556,0.0804066192894627,0.0218497922383137,0.106101711698518,-0.0735474237252541,-0.0739931648743435,-0.0271826148145847,0.0578219353002445,0.0165061142492798,0.0010332683318529,-0.0612925483573718,-0.169151825862083,0.0349906840534052,-0.0287195696097643,-0.131037159532235,-0.0407928850769265,-0.0964047241190427,0.126344076873594,-0.0811175697657683,0.0646022510145487,-0.045269910599557,0.0576299809353023,-0.0715163401324011,0.0920458616336902,0.056091937005481,0.179583317257718,0.140281924833933,-0.0625816074262025,0.171782062913729,-0.0752042622336615,0.00420820907416039,0.0173027327578245,-0.084078821125843,0.0101348863335127,0.0630832238149876,0.12799686483345,-0.0478593951449122,-0.0542997337816944,-0.0160893786347573,0.0101447318036887,-0.130415456004652,-0.180946612716977,0.298312353109628,0.171588944838917,0.0459626373853514,0.0297890382255028,0.0370096793871507,-0.243134891810815,-0.285255566927746,-0.298313099784316,-0.272050371719735,0.119509691556917,-0.0172655719082256,0.138319524352515
"MoRSEM18",0.0352611014360555,-0.176661230450172,0.0234993970484513,0.0206993066971726,-0.0057292667868391,0.0860237251722337,0.0426343907289098,0.0217203661880854,0.00691987694343925,0.0330882971334581,0.0607127897115921,-0.0286326316832475,-0.154266717157847,-0.126708481563419,0.052894144895215,0.0347009279909648,0.0341566853139693,-0.205471401208401,-0.0259849826080935,-0.0568564599344503,-0.13305796090138,0.189786898504041,-0.24171500925129,0.166980554000692,0.158780702321985,-0.0483680114803125,0.130349667732881,0.0365884281329945,0.027405423637485,-0.015558080170422,0.0632034443391196,-0.097126733498896,0.209118929415204,0.189285741885272,0.143124674321862,0.09881422202511,-0.127019389509193,0.0244691767045452,0.0110216401475492,-0.0166820561700239,0.118062130636213,0.141944886365982,0.168332059492683,0.0242901658595005,0.0280511732901576,0.262467003348814,-0.257189863791926,-0.0306321954789956,0.139816090311681,0.149825816069099,0.110575876407038,0.0281911741001988,0.00283558492003591,-0.199409565335988,0.0820325088256227,0.130762505922546,0.161350406373074,-0.0231001564580114,0.0424715243315658,0.0556290458833681,-0.105452378902451,-0.0188948359356778,0.158827652164382,-0.0898971030804213,-0.0577144544413006,-0.0216006858529489,0.0436059290168999,-0.0455119841131504,0.0563913660583111,0.0439769044240271,0.0391532317047076,-0.0597691524179311,0.0514166030447413,0.11221614425461,0.00180866508647572,-0.00264582587466768,-0.0540988777316224,0.0142551326052143,-0.0197248234036173,-0.0300896368604169,-0.0284136744330241,-0.0888155637018909,-0.0203618592031037,0.0350918901756305,0.0200299729457186,0.0150335357300878,0.141790331483508,-0.116680009795393,-0.0259006624328857,0.0787724188660155,-0.131498825237153,-0.0693820206552564,-0.0117536173634197,0.0132504560940404,-0.0082166894550918,0.0158437591613362,-0.144625293511172,-0.00897246124467567,-0.00255937421809228,0.0501656275578169,-0.0434521370392175,0.0275563470135334
"MoRSEM19",0.102471717889703,0.136359300878956,0.0109152107541047,-0.0112154184436209,-0.0364124031128903,0.18630598895272,-0.0653306182973538,-0.0208784741968315,-0.170372219893481,-0.0243587512441306,-0.164708408892697,-0.0296081412063912,0.0425554354059272,-0.0680774745648512,-0.0692980206329265,0.0736589888742685,0.0482498026102929,0.0950606384776686,0.137420483334597,-0.0201486646742903,0.00135135799873299,-0.064342375997271,0.0866517869903202,-0.0267920620536517,-0.00290546587577067,-0.0310657395454291,0.0437574143168142,-0.0133293692722589,0.117454570184519,-0.0178116364523186,-0.00725421027291732,-0.0236305524715601,0.0118709050587054,-0.14766278564037,0.0350051903867096,0.0276146180000952,0.0676191399764161,0.0128849105232094,-0.0113102880532181,0.0196914825472193,-0.0318030946519546,0.00650996541436433,-0.0023068374509057,-0.104889337206806,0.0668982872815393,0.0585249463492841,-0.13151202753538,0.0962843474671837,0.104637736293809,-9.43978233239011e-05,-0.00843643769106169,0.0499533564181768,0.201918610207978,0.0771285564637114,0.0358998629060979,0.0360627507963252,0.159510276397563,-0.0561927326902316,-0.0641589899313727,0.13473717411376,0.145413624217688,-0.00831241463394336,0.061346679099968,0.00219774106815289,0.158377493522955,-0.107381199599045,0.0169430250542326,0.0657376427341407,0.0797391579966363,0.0905400186819172,0.177408907038837,-0.190320082959616,-0.0915393133795826,0.0841455711890509,0.200185163726373,-0.0421151936740084,0.0816093919889267,-0.0395881664321428,0.0333351716701471,-0.39972681210372,0.303184581259458,0.072146444200396,0.0201170895018993,-0.12816361814397,-0.078223102811574,0.149996826850475,-0.0170902734878521,-0.125548449321057,-0.0443188829577717,-0.0645026481355454,-0.00299567410740479,0.164085073424507,-0.00366102390704749,-0.0215967495128437,0.0563672878333599,0.0420722695674468,0.00876395684078498,0.0346024053983014,0.00390741001787245,0.0697114835615928,-0.00837271673537003,0.164865546976713
