"","RDFM10","RDFM11","RDFM18","E2u","E2v","E2p","E2e","E2m","Dm","De","Dv","Du","Dp","E1p","E1u","E1v","E1m","E1e","ASPAN","RDFM7","RDFM5","E3u","E3e","E3m","RDFU1","MoRSEE30","MoRSEV19","MoRSEV13","MoRSEV12","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEV14","RDFM15","RASA","MoRSEM18","MoRSEM19","MoRSEM10","MoRSEM11","MoRSEM12","MoRSEM13","MoRSEM15","MoRSEM16","MoRSEM17","L3e","MoRSEE8","MoRSEE9","MoRSEE7","MoRSEE5","MoRSEE3","MoRSEP20","MoRSEP21","MoRSEP22","MoRSEP23","MoRSEP24","MoRSEP25","MoRSEP27","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE20","MoRSEE23","MoRSEE25","MoRSEE24","MoRSEE27","MoRSEE26","MoRSEV28","MoRSEV29","MoRSEV26","MoRSEU22","MoRSEE10","MoRSEE11","MoRSEE12","MoRSEE13","MoRSEE15","MoRSEE16","MoRSEE17","MoRSEE19","MoRSEM7","MoRSEM5","MoRSEM3","MoRSEM1","MoRSEV5","MoRSEV30","MoRSEM22","MoRSEM20","MoRSEM23","MoRSEM25","MoRSEP7","MoRSEP6","MoRSEP3","MoRSEP9","MoRSEM30","MoRSEP8","P3m","MoRSEN26","MoRSEN27","MoRSEN24","MoRSEN28","MoRSEN29","E3v","RDFU3","MoRSEV18","RDFM14","RDFM17","RDFM12","MoRSEM14","MoRSEE6","RDFM13","RDFU8","RDFU9","RDFU2","P2v","RDFE21"
"Dv",-0.0842774889604766,0.0232532581338656,-0.150916317128393,-0.159252963580477,-0.207065088997183,0.12067983128697,0.0348782644584543,-0.0451000936352476,-0.0664053620362425,0.0439419452932384,0.0922600895258401,-0.0364441964252005,0.0612193716356765,-0.00716411901674929,0.0343701130042341,0.0167382790791246,0.00267621973834574,-0.0411560659577482,0.0671165214866729,0.0658845567402868,0.0511687948795767,-0.0297118158685844,-0.0609167260517429,1.72796300930574e-05,0.0528765570170237,-0.0155982425251389,-0.0550555189914956,-0.075363801204063,-0.0899531789809747,0.0305558068983769,0.0294048898361783,-0.0636911058346479,-0.0151466635126173,0.0566399153318141,-0.0751667140992499,-0.0422894630216776,-0.0107042544402186,-0.00965252528135063,-0.0563297729976516,0.0356555537586084,0.105968911219288,0.037323774485299,-0.115529146199043,0.0834755127642627,-0.0233738488848822,-0.058770322157177,0.0656592044906622,0.0335297394064756,-0.02054127023696,-0.139462112066337,0.00797323963540113,0.00162935988322336,0.00454945209264922,0.000223068196331585,-0.00289663546123358,-0.0589233559189631,-0.0454056884727266,-0.06356178323504,-0.0225929185921773,-0.0225964788371473,-0.0259306203847977,-0.0927155108521154,0.0453457731710673,-0.0607318410480142,0.0180641002328597,0.117041499733103,-0.0348607999166276,0.0683344802742096,0.0549706069865176,0.0609935514750434,0.031694659896377,-0.0504045275388591,-0.0639181276375232,0.0957661123204889,-0.0938501713612385,0.010090474311342,-0.0348411163705461,0.0119567630329121,0.109733608298557,0.124204291531571,-0.0413419811133373,-0.0068771420342456,-0.117490662720762,-0.0745664508982703,0.0198343551602721,-0.0234577694046243,-0.0258346810507872,-0.0074161444985756,-0.0494026011183466,-0.0359289649188391,-0.0225899490617952,-0.0323149773590964,0.0504975690493855,-0.019608768807463,0.079824131956219,0.035111016169039,-0.0495051279076588,0.023982211642424,0.11281253863811,0.0451318381998584,0.0462093297921394,0.0708523349113261,-0.000584357885737481,0.0494749221450228,0.0285972006814988,0.0016806186502752,0.00998191561545192,0.00952327821609361,0.0215230025606286,0.0101132597417058,-0.00954706582687355,0.0613032791609001,0.127935913279458,-0.587885979651969,0.119568890917327,0.431582714387693
"Du",-0.00500951344163539,-0.0256029503139506,-0.180026529866205,-0.12162598424316,-0.207314773164194,0.0385623130912509,-0.15872850864888,0.214345013066901,-0.118431270846758,-0.0934954637725459,0.0265020138828904,0.0635673873303571,0.0218341174684478,-0.115623770798036,0.0087015746540806,0.0216165705806458,0.103844896671232,0.0486606704419188,0.0668623292046252,-0.0103829997617786,0.0362614247693082,0.0484315385888388,-0.0636467649072191,0.0449062013508984,0.0160181817830256,0.0217692901190855,-0.0262397178108946,-0.0277891088918884,0.0641120620561991,-0.0732646893774018,-0.0946401814617228,0.0627835157178414,0.0182195591018895,-0.00743415090858491,0.0786535591887783,0.0541133828259407,0.0180188363503221,0.0317701074182356,0.0371465205013583,-0.0329023147328799,-0.0113725906436739,-0.00604029151153728,0.0512729895064919,-0.0296825472133461,0.00156890028221698,0.0043881921705298,-0.0160384261067488,-0.0133234214386261,0.00937130204048675,0.0544447199892901,-0.0163176048686378,-0.00130001475269739,-0.0022270376135052,0.0141640518475634,-0.0190475941976447,0.0337128489706876,0.0125479115937085,0.0375386737328519,0.0209987175167696,0.000734201918010715,0.0525594080287532,0.0163357355668302,-0.0221470655053905,0.00134268207784687,-0.0353540873263825,-0.0754058221843657,0.0160798508705553,-0.0479257455672795,0.0294904560494854,-0.0136055903344497,-0.0401486727694135,0.0424305423795665,0.0464042590017742,-0.0685503464290251,0.059722009306411,-0.0577289092376175,-0.166835279880376,-0.035183459224279,-0.257088724652533,-0.0927010400662618,0.0897616989503437,0.0264506194376076,-0.00825934049948197,0.0169554581676764,-0.0141225609840305,-0.0257341296116853,-0.0225354510816317,-0.0248298439001816,-0.00115817861801776,0.000399541313891673,0.01347852738608,0.0347807991219677,0.0627813817164171,0.0331333853995585,0.0753387448688657,0.0379524014668037,-0.0638588283128027,0.0166127421165208,0.0893344352429212,0.0147254258938839,0.0346150272734302,0.0371160526351894,-0.0162408738535635,0.0191024216558098,-0.025289167372926,-0.00255664394431942,-0.0275332925290791,-0.029297849236808,0.0239903792932546,0.00514676831299832,-0.00991052724233768,0.0356890418228782,-0.321138509302444,0.313462447199198,0.413439474070017,0.407641040967593
"Dp",-0.0639795775308269,0.042237256036154,-0.119211425063842,-0.159936865172288,-0.178314832869622,0.183951781131438,0.0721293075000444,-0.157998110428343,-0.00161322921784831,0.0711099564850934,0.102537548598578,-0.121723769368362,0.0502450099794484,0.0147608033468549,0.00309058471953179,0.0482160995290022,-0.0245873693353458,-0.0351173812345688,0.158949678484748,0.127409039026186,0.109049542148962,-0.0128992402347864,-0.0540620227447598,0.0292485874744449,0.0459779225396094,0.024650550845638,-0.0533530951387219,-0.102005466906923,-0.0517622529573492,0.0337086381780014,-0.014416120676597,-0.0675342813644851,-0.0203677204179766,0.015667353288619,0.0412041142967399,0.00625263326396304,-0.00740505908532167,0.000147132732467517,-0.0891245375675908,0.0131124665249452,0.0441273335106162,-0.0422109718021144,-0.0421825240443505,0.0477137024982463,0.0354854354016479,-0.0443629316692184,0.0959075320708396,-0.0201823634574171,0.0314003354607373,0.0725109463942404,-0.0209541032859717,0.00972608102290033,-0.0244128336689374,0.0138052162895827,-0.0396735024118849,0.0616124990354301,0.00784936462127648,0.0524566492303586,0.0542638069661936,-0.017147488316113,0.057263023884938,0.0335675080252294,-0.0412108004906401,0.0255558247196096,-0.0715155861279696,-0.123567299455091,0.0326193291175022,-0.0577178380843453,-0.0404443956893917,-0.00385894384582067,-0.00663900937007693,0.00977890989632759,0.042453430287511,-0.0946856561879244,0.0455783339068705,0.00905071040534201,0.0246421848046601,0.0109222990537272,-0.0221844471568946,-0.0773894626120726,0.0311147880207455,0.061297179708199,0.109358589599576,0.0446359915416959,-0.0199766344859318,0.0686133000256108,0.0137743925483461,0.014309805074765,0.0176651721182873,0.0230799487078025,0.000210175147888961,0.014868527675498,-0.120890649449715,-0.00156384966516795,-0.146006001478907,-0.0770314118950585,0.114285047872266,-0.0548983208835093,-0.190376184132073,-0.0788695443163954,-0.0814937428806087,-0.113175120546643,0.00946460061070612,-0.0673278765086083,-0.0140968819407604,-0.0183258024915625,0.015228643974326,0.0123112200692604,-0.0430798896498667,-0.0182750491940058,0.123649520744595,-0.683799314059884,-2.23396237713425e-14,6.04991724726115e-15,-3.96581621610683e-14,1.6394170638905e-14
"E1p",-0.0161023542364483,-0.0252135175238902,-0.0818220970448225,-0.12721143724907,-0.0482875562718333,0.270447214057437,0.0667955321472146,-0.270444985685096,0.0508849975662206,-0.107452975041189,0.183726075299973,-0.120796979997842,0.0273085815855082,0.0258152914615356,-0.12685027878412,-0.0185392312795734,-0.0113591228287698,0.196253021034631,0.0690190143353418,0.0950154515066518,0.0248403206732662,0.0131399004621076,-0.0313187492675507,0.0611134984759007,0.0749962384593807,-0.00953906400404621,-0.00232321464043427,-0.133258093105196,-0.0538489976940956,0.059784189737697,0.0998736713976135,-0.10827913931075,0.012437318642698,-0.0161643727934555,0.0965961764336818,0.0355551254948076,-0.000194393222665924,0.0522336292558638,0.157311514195426,-0.12931473456505,-0.0305580460462406,-0.0519720920717495,0.0515043518645224,-0.0152191806023736,-0.0130361506932176,-0.0154078323279697,0.0281015116141223,-0.0105673056937105,-0.000978939752886989,0.0353669355117955,0.015530675761811,-0.0237641508735752,0.0408213188055477,0.00751683118818294,-0.00830639126412249,0.0444805576119967,0.0229294361937833,0.058922489519888,0.0354068900595134,-0.0182754900859921,-0.00703712354549472,0.0456331868227609,-0.00289102045492817,0.0165388221827934,-0.0250628635065125,-0.0231467544827575,0.0122781199139836,-0.0294482031312815,-0.0687357259290661,-0.0330011750494059,-0.0200055951522919,-0.0212492906322024,0.0670458958463828,-0.0574175342899526,0.0535089239307012,0.00126591640005978,0.0457008046304569,0.0286802324443581,-0.0526289191866791,-0.0387620369674837,0.100323383451205,0.0254664186102146,-0.0895610130771683,0.0610589333811332,-0.0115965873430482,-0.0968162753356739,0.00329875092449828,-0.0428546319464604,0.00627043440412906,0.01845039712343,0.0142972236915346,0.0459302393452648,-0.142059226772715,-0.012116166977885,-0.195243235383308,-0.0981618542848908,0.133944096086413,-0.0633334856355472,-0.233390730370622,-0.0989520943714381,-0.0894743144612458,-0.128855048467765,0.00384282967200341,-0.0759216611083521,-0.0202014147514045,0.0128296649078568,0.00436772379721792,-0.00943009193528033,-0.0457469492859805,-0.0147793684299827,-0.0985855233447476,0.543846873766278,1.80234563158506e-14,-1.27035154670992e-14,3.92645853082057e-14,-1.31316191150103e-14
"E1u",-0.00944945754338582,-0.0240246262610144,-0.0770203865151025,-0.0755986037378784,-0.0918116018495427,0.224727786868954,-0.0258938495665113,0.0911624845922977,-0.0816016540258641,-0.213276334075017,-0.116752348503903,0.174811258450218,0.0371713641592068,-0.1551641401294,0.219880710272988,-0.198789395494327,0.0394506406052903,-0.237091512348269,0.0747815950900621,-0.143094833903082,-0.0370540007313983,0.0558639200168102,-0.0584361547482842,0.110111839701404,0.0899914417804865,-0.0908533688085117,-0.023781760231717,-0.196841406882581,-0.0991637536544587,0.0615229368750423,0.0521910704154592,-0.111720391764855,0.0519321310601299,-0.0344253500685922,0.133620963291846,0.0848841226775118,-0.0154803765271683,0.0871430647746272,0.195011027982628,-0.171874119822038,-0.0165056611676443,-0.0486034726370924,0.0461937650773252,0.0110195012338107,0.00415358790356102,-0.0413222694082859,-0.0106319696713504,-0.0235629291233824,0.0162915443312712,0.0110099756494967,0.024154224336406,-0.0620401828635066,-0.0197021730842467,0.0371983115919316,0.062596720884951,0.028914817816707,-0.0247398577804659,0.0323048145088871,-0.0136348101086986,0.0213602919382392,-0.0410319935950774,0.0356804064376635,0.0388647135153647,0.053202710028676,0.0889121034059472,-0.167320885770735,0.0622557155941098,-0.0739548813676277,-0.0216562984199563,-0.063455290255671,-0.0440361412778766,0.0554183580693398,0.0999458286810421,-0.0916833035366975,0.110427868947201,0.0376399141493403,0.136950774500549,0.0140233358447169,-0.0464799740613603,-0.155729876721357,-0.0993841462721324,-0.191637533928356,0.0607042511784245,0.0741325468529043,0.00020894165914444,-0.0787914332205379,0.0286211023990266,0.000226744973305892,0.00163938849299387,0.0201572713866241,0.0594327827976774,0.0449460664418927,0.113092061487426,0.0595734637242639,0.124375200069528,0.0610285695769671,-0.0966131947362131,0.0351752996100049,0.149817320756616,0.0437692828616789,0.0748983968326692,0.0791181927378224,-0.0132062265054045,0.0344266937338101,-0.018677835178992,0.00897493412533353,-0.0428815209862544,-0.0237234409980638,0.0330670108843546,0.00231931297308738,0.00291666648828518,-0.0320969650501049,0.138132682412788,-0.134830944944453,-0.177834491704766,-0.175340386840262
"E1v",-0.053884351087633,0.0027722162638377,-0.0989712978043317,-0.142094672795471,-0.0563611076730463,0.304362681822125,0.0566823315402975,-0.164968667568089,-0.0168487406883279,-0.195143312534319,0.120454136783946,0.00133601551640557,0.0464820783378654,-0.0221095886743659,-0.0137770627466434,-0.0808960823265089,-0.0114412254133292,0.0549728210894429,0.0296199050155128,0.0406540313364106,-0.0110172984728976,-0.00741150490725637,-0.0536749946702078,0.0308434401349877,0.0659268334708632,-0.0588365219451479,-0.0144260245268997,-0.0782549815057655,-0.0486391569907768,0.0315436816722114,0.0837420729600907,-0.0559044496237813,0.00157880968870195,-0.0249619555840512,-0.0543171083569848,-0.0354424989602222,0.018209073434403,-0.0214790851388388,0.0636891890742027,-0.00325613110495097,-0.00245939473753964,0.0712548580820494,0.0287769022689171,-0.125044002492932,-0.100871245943162,0.000939182356577626,0.0672487434840274,0.0859424777104491,-0.0546607435896236,0.0158280246641626,-0.0164815254373043,0.0546981321582668,0.0332125517305355,-0.0198777605185566,-0.143685867489546,-0.0725606672545199,0.0829256180194315,-0.0662299636456532,0.0749269176571793,-0.019383377907301,0.0629902453178892,-0.119658694328357,-0.0182531613336755,-0.116550984058312,-0.135479065586056,0.192489975043383,-0.0561755076032903,0.130828452484576,0.0508037158606413,0.0999316654498775,0.0338557798225522,-0.0649122743543791,-0.15482669644966,0.117898928723927,-0.160899434902614,0.00993714919340884,-0.118500140162326,-0.0120536492039875,0.100425266675765,0.176493958332244,-0.0488341061062444,0.121881861078187,0.102919334679291,-0.106449349162051,-0.00287394943380815,0.188900790359927,-0.0169868513927586,0.0644019322858856,-0.00706314852675517,-0.0342773859332626,-0.0554807983058982,-0.0766425388035323,0.0765353509973204,-0.0205990742945847,0.131068050372044,0.0599401912789721,-0.098344124569623,0.0515386880470899,0.181835078874846,0.0899706390702097,0.0713703696516645,0.125411844942879,-0.00613622486426456,0.0717184794516854,0.0182834197415247,-0.00354993564528632,0.00142778857570219,0.0130264024394571,0.045446585571071,0.021913048933391,0.000810597229856131,-0.0335928085435864,-0.0746428188245554,0.342995688574231,-0.0697611705190315,-0.251802246391002
"E1m",-0.00458246863428483,0.0622403253040163,-0.0278570321662814,-0.099313178946306,-0.0951869407955816,0.209380429532939,0.066923094730017,-0.250374218896597,0.116707273229005,-0.0350700772792375,0.225397321997975,-0.0980683757133322,-0.0159858988660835,0.0688047509930729,0.018699817241493,-0.0288044437257695,0.124802460966652,0.152356123027667,-0.341950588074839,-0.0801486870603068,0.0493356586339083,0.0655919223777511,0.105605753618474,-0.0884721949773254,-0.10180791309959,0.0568749504638171,0.0966222146827578,0.18439932210142,0.0776673861088257,-0.0114756063462592,-0.0609093698587788,0.119448253220881,-0.0227032961657449,0.0402622731853062,-0.0401023199197967,-0.0408998507048244,0.0358204226716256,-0.0210651678040446,-0.135573250662521,0.0882662617249625,-0.0196879908187864,-0.014228519951888,0.0110065005777631,0.0284238958677754,0.0717024325260976,0.0269860790831077,-0.0960727281630985,-0.0642774662825863,0.00956632508043023,0.0192304558381578,0.0211689910224387,0.0156823320063401,-0.0509954361760612,0.0466423056796214,0.0764210728147249,0.0213384081185417,-0.0491601113289714,-0.019335646545421,-0.0459545462363019,0.0529482928973409,-0.0506653534674365,0.0447675339821757,0.0533449184459285,0.0398259800008769,0.0752429252041567,-0.108669011037318,0.0283800126032889,-0.0799339439743495,0.0529989814134474,-0.0193059280564633,-0.0244473205293374,0.0765564244609022,0.0562038909889245,-0.0434293239540739,0.0606078603247633,0.0162115708146709,0.0283943095272725,-0.018691633677202,-0.004086093896138,-0.0732946578678783,-0.0808686522962487,-0.137648189140223,0.041463727341659,0.0473528049108905,0.0293330714818326,-0.00909184048176909,0.0243866960113604,0.0106993799047428,0.000894792391779341,0.00486040814458757,0.03741788013945,0.0205637632837156,0.0819395112832741,0.0462759411449393,0.0876259412518589,0.0465955125892686,-0.0721921999052344,0.0127294034967421,0.108570699797742,0.0439367201835964,0.0469846639366603,0.0681669924186126,-0.0143418220740381,0.029037835032054,0.010234784628334,0.00831713142846644,-0.0121247922002763,-0.00662313730687615,0.0146578238967481,-0.000302752412195133,0.00181910137637042,-0.0182290147789851,-0.463667630292522,-0.147070774929775,-0.256785277557027,0.00825432962085209
"E1e",-0.0180628836030505,0.0441303631538507,-0.0384022822230424,-0.0588629927589762,-0.120246767966329,0.188553826847708,-0.0156996227422473,0.0779697067713317,-0.0267750515748246,-0.142253210027124,-0.0743982711198484,0.189849318003795,0.00667048629050542,-0.116306758812836,0.310111522956296,-0.193984416026316,0.104978460127045,-0.279904296488419,-0.267335003190674,-0.264754583398143,-0.0454854123083473,0.0455203146115899,0.0621522442478816,-0.0196657049118824,-0.0622998332786124,-0.0100645683079274,0.0531921442320932,0.0977283159207309,0.0342426777960907,-0.00192429450480737,-0.0703834155871127,0.0880993444572743,-0.0172926263403825,0.0145348969269467,0.01472070547433,-0.0060619322587789,-0.0155566679403925,-0.00781463877813352,-0.112889310717611,0.0725482830498349,0.0145150981963214,0.0187281853356749,-0.0356657008071359,0.0412786015327213,0.0501587365881289,0.0455619499398186,-0.058343437543779,-0.0176628916474711,0.0257782203552268,-0.00428478800839606,-0.0172755025289888,0.00999628643191104,-0.00765125666891583,-0.00356489282358077,0.0105701782919582,-0.00592482297914209,0.00329046398535788,0.0192940949076573,-0.0354062774639296,-0.00532711549597806,0.0244214876077591,0.0137489594251314,-0.0228755810819554,-0.000794849426986456,-0.0376420524695048,0.123700332221293,-0.0383282483672052,0.0686440424860931,-0.0274550762671473,0.0207155760047373,0.0649492571003652,-0.0385747459794039,-0.0282895935381986,0.0580345821266276,-0.0884913368522619,-0.0310521727366549,-0.0820969644264854,-0.0200037102409517,0.0120643826197224,0.143983795816582,0.127899148134345,0.163789264576097,-0.0890357179962041,-0.0460023716627703,0.00341949901529269,0.027691203781705,0.00468447342713113,-0.00952507217034732,0.00928651934703742,-0.0115991197091108,-0.0442868700758068,-0.0238726219776453,-0.146680979949158,-0.0614969966069988,-0.168159130747747,-0.0931354246783829,0.132243511446991,-0.0480272231266844,-0.222737483581715,-0.0637988541119582,-0.102217582230999,-0.134084647172386,0.0256697933382176,-0.0593011174921593,0.00781908863532769,-0.00918986001279162,0.040273098938233,0.0189938217141582,-0.0436939362886191,-0.00699609792872776,-0.00497521810081634,0.0386473336649449,0.091056748869881,0.125811403927133,-0.229787214121651,0.208045251740597
"ASPAN",0.0947461829692235,-0.0474541276930491,-0.0173460913813961,-0.0162413621294041,0.129120824185491,0.174912879545237,0.00912802445097284,-0.00571400666773386,0.0249978397210073,-0.105897662731984,-0.189431820010533,0.0559351090958894,-0.0795656484770453,0.027849668022955,-0.143302745171357,-0.00951158656922433,-0.15047748859758,0.0989915704762582,0.226146866778575,0.0897150556737437,-0.0783449096318195,-0.0137868659061919,0.142934549901481,0.0182278367811058,-0.0499692218634568,-0.0132818986188265,-0.0380655325098994,0.105495096274217,-0.0777337923966647,0.096971245117952,-0.18195025903787,-0.063194942010146,-0.00127286680814173,0.16886426090582,0.211070415172787,0.0224851319741621,0.146963599190795,0.156300341895702,-0.0599170159010042,0.0652732941391336,0.0314548939077997,-0.0797518773959718,-0.0732464574900162,0.15967906423782,0.314888034880662,-0.0722678513662001,-0.161314045053301,-0.226425749577678,0.0168368885167931,-0.0795570957773483,-0.00406680925840379,0.0722179808815824,-0.120089143642461,0.177277612809511,0.220444843720787,0.0382683521543451,-0.11985015705414,0.0689196883792931,0.00108918475404203,0.0413030451444133,-0.00210889554259381,0.0929047114124074,0.0809855124144125,0.0772729749046606,-0.131514182185772,0.0502930416517213,-0.0409661517431019,0.0540082385249777,-0.0507852722088666,0.041213999005812,0.0693770638722685,0.0109354725878247,0.085491435969462,-0.00784141854180369,-0.184272314640191,0.0759019460384001,-0.0050474164500319,0.0414614083287213,-0.108334541926968,0.164927431496502,0.0701635460504645,0.0896422080782088,0.0307413509312058,-0.0345812629337935,0.0135995361680723,0.112136476578742,0.0419606327762293,0.0293857309554212,0.0142891063461779,-0.0584294279228626,-0.0172739972566543,-0.00820037537851823,0.0178738733591136,-0.00221651322159898,0.0691848607292886,-0.046471852690591,-0.0304621524873353,-0.0377073936923808,0.0665091247871207,0.0566352132328538,0.04642456516364,0.0236201144137373,0.00849606771299684,0.0223973424558802,-0.00944224278814959,0.00996716391215038,-0.00877611852492939,-0.0180252948785357,0.0367526525527402,0.00891225313653154,-0.0144114601412026,0.00326899987105816,6.19067101690668e-16,2.74759481363947e-15,6.63936866645544e-16,-4.95456073987788e-18
"RDFM7",-0.136669289437381,-0.0387556003301029,0.0286420244852417,0.0135021358195382,-0.0987507142648297,-0.106225417667718,0.0339464249844716,-0.0657045078359257,-0.0437600127979166,0.0527679010010241,0.0477123968150315,0.0272320412878507,0.0338253088203539,-0.066524574395204,-0.00791956762705916,-0.155188730985164,-0.0710319457438536,0.0104341217872964,0.0191999866051607,0.0227319468180172,-0.066737698189337,0.0550038739392158,-0.00946919720813193,0.0690541460101503,0.0339537043510769,-0.13996056551675,0.00328893794491901,0.0298109177135693,0.0464731507145016,-0.0496106934569736,0.0970662973055293,0.0250632563365054,0.0141570969847628,-0.0620591736300381,-0.17105643211095,0.000453474371657232,0.101965993825309,-0.095892729292267,0.0577855066562344,-0.105675554927516,0.114734814590413,-0.0462964525791165,0.071310145801715,0.126290727104768,0.295189610999279,0.093640734329869,-0.162880003553085,0.00334557415130134,-0.0873187948072732,-0.0612740192719893,0.166434593000058,0.214745746228797,-0.222897872565358,-0.172485943426426,-0.150780198042198,0.14275132827895,-0.0799281636104248,-0.15055324930914,-0.0367635300700344,0.0177240894933797,-0.211936926133145,0.032562678611098,-0.236643527409426,-0.0961921570370765,-0.103681900750435,-0.0485462410534877,-0.205445076782704,-0.00907430925302963,-0.0612541767942757,-0.167207505497813,-0.0827595771456261,-0.200720307704022,-0.109615982722752,0.00268544763161279,-0.0371608303999364,0.122357299524485,-0.0757106589092633,0.0550364555521395,-0.162118997926829,0.0308187161857267,-0.0181167771005393,-0.124818162903416,0.0995919322618802,0.118854635979331,-0.0279700046672539,-0.0160525344447232,-0.00379984925382581,-0.0371665438842244,0.0252257434876151,-0.0671915847793524,-0.0583196868389295,0.000212188604743186,0.0533266588244113,-0.0771919887083953,-0.0351498496233226,0.0253511847907731,0.05857236453907,-0.0443757365312676,0.0196187978989749,-0.0823018514282689,-0.0544252108898749,0.0471407858113096,0.0352164297446939,0.00535013506868559,-0.0232659025369865,0.0164450915988493,3.5512507959406e-06,0.00259672708470152,-0.00500534244045842,0.00894270514566339,0.063754512420455,0.00778259899895996,6.44561158343472e-15,6.76276868890497e-16,-3.55379781216222e-15,9.24836265146379e-16
